PassengerId,Survived,Age,SibSp,Parch,Fare,CabinKnown,FamilySize,IsAlone,TicketGroupSize,FarePerPerson,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
118,0,0.005841935892392266,0.4348566085295151,-0.4462001942704374,-0.06783362607291533,0,0.08445083931801861,0,0.21427410350288992,-0.31581322692812275,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,0,-2.0044948169785757,3.120924210109861,2.1061258316587543,0.4258058222298562,0,3.188389582673263,0,3.924226556714084,-0.7975382951770835,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
121,0,-0.5898133982915983,1.3302124757229636,-0.4462001942704374,2.4544117302186184,0,0.7052385879890675,0,2.4402455754296066,0.019597477785185616,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
122,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
123,0,0.26644114459788815,0.4348566085295151,-0.4462001942704374,0.36795272017183206,0,0.08445083931801861,0,0.21427410350288992,0.04638241834729124,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
124,1,0.26644114459788815,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,1,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
125,0,1.8672648552173627,-0.4604992586639336,0.8299628186941583,2.6363737166367933,1,0.08445083931801861,0,0.21427410350288992,1.9317379684945377,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
126,1,-1.2599256492485875,0.4348566085295151,-0.4462001942704374,-0.5366493757929092,0,0.08445083931801861,0,0.21427410350288992,-0.7054606411904892,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
127,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
128,1,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.733624727427105,0,-0.5363369093530302,1,-0.527716387139349,-0.5840060292230522,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
129,1,-0.8131841486105947,0.4348566085295151,0.8299628186941583,-0.002577133359566964,1,0.7052385879890675,0,0.21427410350288992,-0.2615765173790648,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
130,0,1.1971526042603733,-0.4604992586639336,-0.4462001942704374,-0.7416334569679394,0,-0.5363369093530302,1,-0.527716387139349,-0.5973186398125067,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
131,0,0.30366960298438755,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
132,0,-0.6642703150645971,-0.4604992586639336,-0.4462001942704374,-0.7380302493160943,0,-0.5363369093530302,1,-0.527716387139349,-0.5913291629426262,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
133,0,1.346066437806371,0.4348566085295151,-0.4462001942704374,-0.38011162256615283,0,0.08445083931801861,0,-0.527716387139349,0.00362553946550432,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
134,1,0.005841935892392266,0.4348566085295151,-0.4462001942704374,0.17238021738342119,0,0.08445083931801861,0,-0.527716387139349,0.9220119928471822,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,0,-0.29198573119960297,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
136,0,-0.4408995647456006,-0.4604992586639336,-0.4462001942704374,-0.35388987941445915,0,-0.5363369093530302,1,-0.527716387139349,0.047212959139914724,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
137,1,-0.7387272318375959,-0.4604992586639336,2.1061258316587543,0.18599073375365724,1,0.7052385879890675,0,-0.527716387139349,0.9446362434770108,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
138,0,0.6014972700763828,0.4348566085295151,-0.4462001942704374,1.4743392489167653,1,0.08445083931801861,0,0.21427410350288992,0.965934823226306,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
139,0,-0.9620979821565924,-0.4604992586639336,-0.4462001942704374,-0.6339359823927254,0,-0.5363369093530302,1,0.21427410350288992,-0.786318578933876,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
140,0,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,2.7282555117588423,1,-0.5363369093530302,1,0.21427410350288992,2.0081037985855144,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
141,0,0.1547557694383899,-0.4604992586639336,2.1061258316587543,-0.34428132567620573,0,0.7052385879890675,0,0.21427410350288992,-0.5455775456258989,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
142,1,-0.5153564815185995,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
143,1,-0.3664426479726018,0.4348566085295151,-0.4462001942704374,-0.315253884832942,0,0.08445083931801861,0,0.21427410350288992,-0.5214519327940202,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
144,0,-0.7387272318375959,-0.4604992586639336,-0.4462001942704374,-0.7524430799234745,0,-0.5363369093530302,1,-0.527716387139349,-0.6152870704221481,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
145,0,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.5242399286399547,0,-0.5363369093530302,1,-0.527716387139349,-0.235953535329716,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146,0,-0.7387272318375959,0.4348566085295151,0.8299628186941583,0.6888399808145448,0,0.7052385879890675,0,0.21427410350288992,0.31308184440933057,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
147,1,-0.14307189765360537,-0.4604992586639336,-0.4462001942704374,-0.7021999524261471,0,-0.5363369093530302,1,-0.527716387139349,-0.5317698049485343,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
148,0,-1.483296399567584,1.3302124757229636,2.1061258316587543,0.5747384051727848,0,1.9468140853311653,0,1.6982550847873676,-0.46804576403758563,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
149,0,0.5642688116898834,-0.4604992586639336,2.1061258316587543,0.17238021738342119,1,0.7052385879890675,0,0.9562645941451289,-0.46222266152520186,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
150,0,0.9737818539413768,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
151,0,1.6438941048983662,-0.4604992586639336,-0.4462001942704374,-0.47499609073140575,0,-0.5363369093530302,1,-0.527716387139349,-0.154097351441349,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
152,1,-0.5153564815185995,0.4348566085295151,-0.4462001942704374,2.1229166262488737,1,0.08445083931801861,0,0.21427410350288992,1.5049877415155515,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
153,0,1.978950230376861,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
154,0,0.8620964787818787,-0.4604992586639336,2.1061258316587543,-0.38011162256615283,0,0.7052385879890675,0,-0.527716387139349,0.00362553946550432,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
155,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.7254190225346366,0,-0.5363369093530302,1,-0.527716387139349,-0.5703659938980443,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
156,0,1.6438941048983662,-0.4604992586639336,0.8299628186941583,1.8720949394655055,0,0.08445083931801861,0,-0.527716387139349,3.747383993845535,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
157,1,-0.9620979821565924,-0.4604992586639336,-0.4462001942704374,-0.7052026254693513,0,-0.5363369093530302,1,-0.527716387139349,-0.5367610356734348,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
158,0,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
159,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.6605612848014257,0,-0.5363369093530302,1,-0.527716387139349,-0.4625554102401952,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
160,0,-1.855580983432578,6.7023476788836565,2.1061258316587543,2.2646427938881124,0,5.671540577357458,0,3.924226556714084,-0.3608769100443666,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
161,0,1.1226956874873746,-0.4604992586639336,0.8299628186941583,-0.30324319266012506,0,0.08445083931801861,0,-0.527716387139349,0.13140104602295527,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
162,1,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,-0.3200581617020687,0,-0.5363369093530302,1,-0.527716387139349,0.10345015396351279,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
163,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.7031992420149255,0,-0.5363369093530302,1,-0.527716387139349,-0.5334308865337811,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
164,0,-0.8876410653835936,-0.4604992586639336,-0.4462001942704374,-0.6605612848014257,0,-0.5363369093530302,1,-0.527716387139349,-0.4625554102401952,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
165,0,-2.0789517337515746,3.120924210109861,0.8299628186941583,0.8299656138451424,0,2.567601834002214,0,3.1822360660718454,-0.6261014036594325,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
166,1,-1.483296399567584,-0.4604992586639336,2.1061258316587543,-0.09065394120126738,0,0.7052385879890675,0,0.9562645941451289,-0.6079665986922942,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
167,1,0.8248680203953792,-0.4604992586639336,0.8299628186941583,1.5656205094301732,1,0.08445083931801861,0,0.21427410350288992,1.0418015302447923,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
168,0,1.1971526042603733,0.4348566085295151,4.658451857587946,0.26366147789682903,0,2.567601834002214,0,3.1822360660718454,-0.7829924227788023,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
169,0,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,0.1687770097315762,0,-0.5363369093530302,1,-0.527716387139349,0.9160225159773017,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
170,0,-0.06861498088060655,-0.4604992586639336,-0.4462001942704374,1.637482882838571,0,-0.5363369093530302,1,3.924226556714084,-0.5098061080534981,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,0,2.388463272628355,-0.4604992586639336,-0.4462001942704374,0.532700982567926,1,-0.5363369093530302,1,-0.527716387139349,1.520959679835233,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
172,0,-1.855580983432578,3.120924210109861,0.8299628186941583,0.32251386954363154,0,2.567601834002214,0,2.4402455754296066,-0.6891572851506743,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
173,1,-2.0789517337515746,0.4348566085295151,0.8299628186941583,-0.5418572119190425,0,0.7052385879890675,0,0.9562645941451289,-0.8579726872205464,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
174,0,-0.5898133982915983,-0.4604992586639336,-0.4462001942704374,-0.6959928267112353,0,-0.5363369093530302,1,-0.527716387139349,-0.5214519327940202,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
175,0,2.01617868876336,-0.4604992586639336,-0.4462001942704374,0.39797945060387413,1,-0.5363369093530302,1,-0.527716387139349,1.2970171326549806,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
176,0,-0.8131841486105947,0.4348566085295151,0.8299628186941583,-0.6993942547345772,0,0.7052385879890675,0,-0.527716387139349,-0.5271059989591874,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
177,0,-1.855580983432578,2.225568342916412,0.8299628186941583,0.14675900884036833,0,1.9468140853311653,0,1.6982550847873676,-0.6458992867041075,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
178,0,1.5694371881253675,-0.4604992586639336,-0.4462001942704374,0.3026962274584837,1,-0.5363369093530302,1,-0.527716387139349,1.1386314063078604,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
179,0,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
180,0,0.527040353303384,-0.4604992586639336,-0.4462001942704374,-1.0767317685895288,0,-0.5363369093530302,1,1.6982550847873676,-1.1543399887113939,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
181,0,-0.8131841486105947,6.7023476788836565,2.1061258316587543,2.2646427938881124,0,5.671540577357458,0,3.924226556714084,-0.3608769100443666,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
182,0,0.1547557694383899,-0.4604992586639336,-0.4462001942704374,-0.3536880997859558,0,-0.5363369093530302,1,-0.527716387139349,0.0475483698446281,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
183,0,-1.483296399567584,3.120924210109861,2.1061258316587543,0.4312106337076238,0,3.188389582673263,0,1.6982550847873676,-0.5276909712001457,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
184,1,-2.0789517337515746,1.3302124757229636,0.8299628186941583,0.7969362103698961,1,1.3260263366601164,0,0.21427410350288992,0.40292399745753815,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
185,1,-1.855580983432578,-0.4604992586639336,2.1061258316587543,-0.01858978816436642,0,0.7052385879890675,0,-0.527716387139349,0.6045697187435152,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
186,0,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,1.3254066659738366,1,-0.5363369093530302,1,-0.527716387139349,2.838644591208945,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
187,1,0.1547557694383899,0.4348566085295151,-0.4462001942704374,-0.33206885387488555,0,0.08445083931801861,0,0.21427410350288992,-0.5354273788237414,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
188,1,1.1971526042603733,-0.4604992586639336,-0.4462001942704374,0.19880374016361824,0,-0.5363369093530302,1,-0.527716387139349,0.965934823226306,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
189,0,0.8248680203953792,0.4348566085295151,0.8299628186941583,-0.33206885387488555,0,0.7052385879890675,0,0.21427410350288992,-0.5354273788237414,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
190,0,0.527040353303384,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
191,1,0.2292126862113887,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
192,0,-0.7387272318375959,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
193,1,-0.7387272318375959,0.4348566085295151,-0.4462001942704374,-0.6993942547345772,0,0.08445083931801861,0,-0.527716387139349,-0.5271059989591874,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
194,1,-1.930037900205577,0.4348566085295151,0.8299628186941583,0.17238021738342119,1,0.7052385879890675,0,0.9562645941451289,-0.46222266152520186,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
195,1,1.1226956874873746,-0.4604992586639336,-0.4462001942704374,0.255052213747354,1,-0.5363369093530302,1,-0.527716387139349,1.0594345501497207,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
197,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
198,0,0.9737818539413768,-0.4604992586639336,0.8299628186941583,-0.6729707319543801,0,0.08445083931801861,0,-0.527716387139349,-0.4831831685800637,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
199,1,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
200,0,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
201,0,-0.06861498088060655,-0.4604992586639336,-0.4462001942704374,-0.6203254660224894,0,-0.5363369093530302,1,-0.527716387139349,-0.3956729185265295,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
202,0,-0.21752881442660418,6.7023476788836565,2.1061258316587543,2.2646427938881124,0,5.671540577357458,0,3.924226556714084,-0.3608769100443666,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
203,0,0.3781265197573863,-0.4604992586639336,-0.4462001942704374,-0.7646555517247947,0,-0.5363369093530302,1,-0.527716387139349,-0.6355874040264631,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
204,0,1.2343810626468728,-0.4604992586639336,-0.4462001942704374,-0.7296227647951226,0,-0.5363369093530302,1,-0.527716387139349,-0.5773537169129049,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
205,1,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
206,0,-2.0044948169785757,-0.4604992586639336,0.8299628186941583,-0.5740843011571446,1,0.08445083931801861,0,0.21427410350288992,-0.7365739770372284,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
207,0,0.2292126862113887,0.4348566085295151,-0.4462001942704374,-0.315253884832942,0,0.08445083931801861,0,0.21427410350288992,-0.5214519327940202,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
208,1,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.17412825180234417,0,-0.5363369093530302,1,0.21427410350288992,-0.40415801075886015,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
209,1,-0.9620979821565924,-0.4604992586639336,-0.4462001942704374,-0.7044003112322071,0,-0.5363369093530302,1,-0.527716387139349,-0.5354273788237414,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
210,1,0.8248680203953792,-0.4604992586639336,-0.4462001942704374,0.41259406083975775,1,-0.5363369093530302,1,-0.527716387139349,1.3213104508392162,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
211,0,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.7380302493160943,0,-0.5363369093530302,1,-0.527716387139349,-0.5913291629426262,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
212,1,0.45258343653038513,-0.4604992586639336,-0.4462001942704374,-0.06783362607291533,0,-0.5363369093530302,1,-0.527716387139349,0.5227135348551483,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
213,0,-0.5153564815185995,-0.4604992586639336,-0.4462001942704374,-0.7284216955778409,0,-0.5363369093530302,1,-0.527716387139349,-0.5753572246229447,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
214,0,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
215,0,-0.21752881442660418,0.4348566085295151,-0.4462001942704374,-0.7044003112322071,0,0.08445083931801861,0,-0.527716387139349,-0.5354273788237414,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
217,1,-0.14307189765360537,-0.4604992586639336,-0.4462001942704374,-0.6959928267112353,0,-0.5363369093530302,1,-0.527716387139349,-0.5214519327940202,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
218,0,0.9737818539413768,0.4348566085295151,-0.4462001942704374,0.2204229860746885,0,0.08445083931801861,0,0.21427410350288992,-0.07623415213290245,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
219,1,0.2292126862113887,-0.4604992586639336,-0.4462001942704374,2.5885327275740297,1,-0.5363369093530302,1,-0.527716387139349,4.938291644806776,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
220,0,0.08029885266539108,-0.4604992586639336,-0.4462001942704374,-0.5722826973312221,0,-0.5363369093530302,1,-0.527716387139349,-0.31581322692812275,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
221,1,-0.9620979821565924,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
222,0,-0.14307189765360537,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
223,0,1.6438941048983662,-0.4604992586639336,-0.4462001942704374,-0.689987480624827,0,-0.5363369093530302,1,-0.527716387139349,-0.5114694713442193,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
224,0,-0.21752881442660418,-0.4604992586639336,-0.4462001942704374,-0.6973956755570203,0,-0.5363369093530302,1,-0.527716387139349,-0.5237838357886936,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
225,1,0.6759541868493816,0.4348566085295151,-0.4462001942704374,3.247117413624529,1,0.08445083931801861,0,0.21427410350288992,2.439346133216911,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
226,0,-0.5153564815185995,-0.4604992586639336,-0.4462001942704374,-0.6275318813261795,0,-0.5363369093530302,1,-0.527716387139349,-0.40765187226629057,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
227,1,-0.7387272318375959,-0.4604992586639336,-0.4462001942704374,-0.5722826973312221,0,-0.5363369093530302,1,-0.527716387139349,-0.31581322692812275,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
228,0,-0.6270418566780976,-0.4604992586639336,-0.4462001942704374,-0.7284216955778409,0,-0.5363369093530302,1,-0.527716387139349,-0.5753572246229447,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
229,0,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.4521757756030538,0,-0.5363369093530302,1,-0.527716387139349,-0.11616399793210583,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
230,0,-0.8131841486105947,2.225568342916412,0.8299628186941583,0.14675900884036833,0,1.9468140853311653,0,1.6982550847873676,-0.6458992867041075,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
231,1,0.45258343653038513,0.4348566085295151,-0.4462001942704374,2.93363834791401,1,0.08445083931801861,0,0.21427410350288992,2.1788038893771087,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
232,0,0.005841935892392266,-0.4604992586639336,-0.4462001942704374,-0.7031992420149255,0,-0.5363369093530302,1,-0.527716387139349,-0.5334308865337811,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
233,0,2.239549439082357,-0.4604992586639336,-0.4462001942704374,-0.42815439125742016,0,-0.5363369093530302,1,-0.527716387139349,-0.07623415213290245,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
234,1,-1.7811240666595793,3.120924210109861,2.1061258316587543,0.4312106337076238,0,3.188389582673263,0,1.6982550847873676,-0.5276909712001457,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
235,0,-0.3664426479726018,-0.4604992586639336,-0.4462001942704374,-0.5722826973312221,0,-0.5363369093530302,1,-0.527716387139349,-0.31581322692812275,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
236,0,-0.8131841486105947,-0.4604992586639336,-0.4462001942704374,-0.7140088649704606,0,-0.5363369093530302,1,-0.527716387139349,-0.5513993171434227,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
